id_municipio,nu_rede,nu_serie,id_indicador_municipio,nome_uf,nome_regiao,ds_rede,qt_alunos_avaliados,qt_alunos_alfabetizados,qt_alunos_alfabetizados_corte,pc_indicador_alfabetizacao,pc_indicador_alfabetizacao_corte,vl_proficiencia_media,vl_proficiencia_mediana,ts_insercao,pc_taxa_alfabetizacao,pc_participacao_meta,pc_meta_2024,pc_meta_2025,pc_meta_2026,pc_meta_2027,pc_meta_2028,pc_meta_2029,pc_meta_2030,pc_meta_ano_corrente,vl_gap_meta_resultado,nu_ano,sigla_uf
3204708,2,2,-8192576852744628355,Espírito Santo,Sudeste,Estadual,16,14,14,87.5,87.5,772.71,773.42,2026-08-20 01:27:09,87.5,,,,,,,,,,,2023,ES
1600402,3,2,-2770490749614799170,Amapá,Norte,Municipal,347,151,151,43.52,43.52,736.61,736.65,2026-08-20 01:27:09,44.22,88.07,36.5,44.27,52.32,60.26,67.69,74.33,80.0,36.5,7.72,2024,AP
1600600,3,2,6139201024019948381,Amapá,Norte,Municipal,1222,676,676,55.32,55.32,750.62,750.56,2026-08-20 01:27:09,55.32,92.51,47.82,53.95,59.97,65.69,71.0,75.78,80.0,47.82,7.5,2024,AP
1301407,3,2,-5533863838357936998,Amazonas,Norte,Municipal,217,41,41,18.89,18.89,703.93,702.29,2026-08-20 01:27:09,19.19,,,,,,,,,,,2023,AM
1301704,2,2,8261806075479552948,Amazonas,Norte,Estadual,125,73,73,58.4,58.4,739.36,746.94,2026-08-20 01:27:09,57.53,,,,,,,,,,,2023,AM
1303502,3,2,-6889598391232445454,Amazonas,Norte,Municipal,204,87,87,42.65,42.65,731.47,738.59,2026-08-20 01:27:09,38.95,75.28,45.33,51.88,58.35,64.56,70.3,75.47,80.0,,,2023,AM
1304062,3,2,-3084532106377418118,Amazonas,Norte,Municipal,1045,462,462,44.21,44.21,729.67,738.38,2026-08-20 01:27:09,41.53,77.64,47.62,53.79,59.84,65.6,70.94,75.76,80.0,,,2023,AM
1703073,3,2,-3348647824405865405,Tocantins,Norte,Municipal,76,8,8,10.53,10.53,699.46,695.36,2026-08-20 01:27:09,11.92,87.36,18.0,26.26,36.62,48.38,60.32,71.15,80.0,,,2023,TO
1708205,3,2,-6480917345700559580,Tocantins,Norte,Municipal,138,88,88,63.77,63.77,756.22,757.5,2026-08-20 01:27:09,63.68,81.18,66.36,68.94,71.4,73.75,75.96,78.05,80.0,,,2023,TO
1711100,3,2,-5750367757099500314,Tocantins,Norte,Municipal,39,25,25,64.1,64.1,761.02,759.16,2026-08-20 01:27:09,64.16,97.5,66.76,69.25,71.64,73.92,76.07,78.1,80.0,,,2023,TO
1101302,3,2,2946852244287910795,Rondônia,Norte,Municipal,152,91,91,59.87,59.87,753.87,755.48,2026-08-20 01:27:09,59.21,86.36,62.66,65.98,69.15,72.15,74.96,77.58,80.0,,,2023,RO
1101435,3,2,6099296248584733234,Rondônia,Norte,Municipal,81,49,49,60.49,60.49,752.29,762.48,2026-08-20 01:27:09,60.65,90.0,63.85,66.93,69.87,72.66,75.28,77.73,80.0,,,2023,RO
1101476,3,2,-5173062244560303556,Rondônia,Norte,Municipal,51,44,44,86.27,86.27,787.06,789.9,2026-08-20 01:27:09,86.09,96.23,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,RO
1718451,3,2,360671027106208172,Tocantins,Norte,Municipal,29,6,6,20.69,20.69,719.98,720.66,2026-08-20 01:27:09,20.72,87.88,27.85,36.3,45.69,55.41,64.72,73.04,80.0,,,2023,TO
1718840,3,2,1419867380406916739,Tocantins,Norte,Municipal,40,19,19,47.5,47.5,738.42,736.73,2026-08-20 01:27:09,45.7,86.96,51.26,56.78,62.14,67.22,71.93,76.2,80.0,,,2023,TO
1718881,3,2,7840524559082738259,Tocantins,Norte,Municipal,49,12,12,24.49,24.49,717.77,720.42,2026-08-20 01:27:09,24.56,90.74,31.78,40.0,48.82,57.72,66.14,73.65,80.0,,,2023,TO
1706258,3,2,9169853091430242977,Tocantins,Norte,Municipal,31,9,9,29.03,29.03,715.88,721.91,2026-08-20 01:27:09,29.03,88.57,36.17,43.97,52.08,60.09,67.59,74.28,80.0,,,2023,TO
1709500,3,2,8969054502566502612,Tocantins,Norte,Municipal,650,284,284,43.69,43.69,734.05,733.93,2026-08-20 01:27:09,44.44,80.95,50.17,55.89,61.46,66.74,71.63,76.07,80.0,,,2023,TO
1716653,3,2,-1521871652915851148,Tocantins,Norte,Municipal,49,22,22,44.9,44.9,739.25,740.31,2026-08-20 01:27:09,35.23,89.09,41.97,49.03,56.12,62.98,69.34,75.05,80.0,,,2023,TO
3201506,3,2,-7467161488396852123,Espírito Santo,Sudeste,Municipal,1120,827,827,73.84,73.84,760.65,766.28,2026-08-20 01:27:09,73.76,86.49,74.72,75.66,76.58,77.47,78.34,79.18,80.0,,,2023,ES
3201605,2,2,-232509549432600733,Espírito Santo,Sudeste,Estadual,56,44,44,78.57,78.57,764.21,769.14,2026-08-20 01:27:09,78.28,,,,,,,,,,,2023,ES
3201704,3,2,-1386908411482261629,Espírito Santo,Sudeste,Municipal,157,122,122,77.71,77.71,763.27,767.5,2026-08-20 01:27:09,77.46,95.73,77.84,78.21,78.58,78.94,79.3,79.65,80.0,,,2023,ES
1300086,2,2,-1936601657996531179,Amazonas,Norte,Estadual,30,25,25,83.33,83.33,768.93,765.42,2026-08-20 01:27:09,83.33,,,,,,,,,,,2023,AM
1300144,2,2,8124983075311877279,Amazonas,Norte,Estadual,79,58,58,73.42,73.42,752.11,760.36,2026-08-20 01:27:09,71.92,,,,,,,,,,,2023,AM
1302702,2,2,2561814313176521463,Amazonas,Norte,Estadual,172,110,110,63.95,63.95,746.44,751.93,2026-08-20 01:27:09,64.12,,,,,,,,,,,2023,AM
1303536,3,2,-957171073586248277,Amazonas,Norte,Municipal,506,169,169,33.4,33.4,712.74,722.56,2026-08-20 01:27:09,34.17,70.38,41.0,48.19,55.46,62.51,69.06,74.92,80.0,,,2023,AM
3304904,3,2,-155111190389185827,Rio de Janeiro,Sudeste,Municipal,4339,2002,2003,46.14,46.16,732.64,740.68,2026-08-20 01:27:09,45.67,79.5,51.23,56.76,62.13,67.21,71.92,76.2,80.0,,,2023,RJ
3305000,3,2,-3167304924766873528,Rio de Janeiro,Sudeste,Municipal,555,293,293,52.79,52.79,739.67,745.79,2026-08-20 01:27:09,52.12,81.62,56.73,61.22,65.53,69.6,73.39,76.86,80.0,,,2023,RJ
3302056,3,2,8940743592713734803,Rio de Janeiro,Sudeste,Municipal,120,71,71,59.17,59.17,744.12,749.74,2026-08-20 01:27:09,54.49,82.76,58.72,62.82,66.75,70.46,73.92,77.1,80.0,,,2023,RJ
3304508,3,2,9108130736454559874,Rio de Janeiro,Sudeste,Municipal,114,69,69,60.53,60.53,745.1,750.25,2026-08-20 01:27:09,59.69,89.06,63.05,66.3,69.39,72.32,75.07,77.63,80.0,,,2023,RJ
3303401,3,2,5569881393479379508,Rio de Janeiro,Sudeste,Municipal,1713,1134,1134,66.2,66.2,749.76,754.87,2026-08-20 01:27:09,65.29,82.36,67.69,70.0,72.22,74.33,76.33,78.22,80.0,,,2023,RJ
3303708,3,2,2685426712797962379,Rio de Janeiro,Sudeste,Municipal,352,176,176,50.0,50.0,734.05,742.95,2026-08-20 01:27:09,49.95,75.86,54.89,59.74,64.4,68.81,72.9,76.64,80.0,,,2023,RJ
3301900,3,2,2205734256370258528,Rio de Janeiro,Sudeste,Municipal,2591,1333,1333,51.45,51.45,736.32,744.01,2026-08-20 01:27:09,51.3,85.01,56.04,60.66,65.11,69.31,73.21,76.78,80.0,,,2023,RJ
3305505,3,2,7375713552228195351,Rio de Janeiro,Sudeste,Municipal,1194,765,765,64.07,64.07,748.45,752.13,2026-08-20 01:27:09,63.54,84.62,66.24,68.84,71.33,73.7,75.93,78.03,80.0,,,2023,RJ
3300233,3,2,8131176756501069242,Rio de Janeiro,Sudeste,Municipal,661,448,448,67.78,67.78,752.57,754.21,2026-08-20 01:27:09,67.2,85.07,69.27,71.27,73.18,75.02,76.77,78.43,80.0,,,2023,RJ
3300258,3,2,1777696710273622244,Rio de Janeiro,Sudeste,Municipal,337,176,176,52.23,52.23,737.95,744.13,2026-08-20 01:27:09,50.49,77.29,55.35,60.11,64.69,69.01,73.02,76.69,80.0,,,2023,RJ
3301405,3,2,-6287895247925148496,Rio de Janeiro,Sudeste,Municipal,207,105,105,50.72,50.72,735.33,743.68,2026-08-20 01:27:09,49.73,83.81,54.71,59.59,64.29,68.73,72.85,76.62,80.0,,,2023,RJ
3305208,3,2,-5811488713773091302,Rio de Janeiro,Sudeste,Municipal,1056,596,596,56.44,56.44,741.67,746.75,2026-08-20 01:27:09,56.22,78.81,60.17,63.99,67.63,71.08,74.3,77.28,80.0,,,2023,RJ
3304300,3,2,7325442966285771773,Rio de Janeiro,Sudeste,Municipal,580,330,330,56.9,56.9,739.94,746.99,2026-08-20 01:27:09,55.86,81.01,59.87,63.74,67.45,70.95,74.22,77.24,80.0,,,2023,RJ
3306206,3,2,-6837805376240038379,Rio de Janeiro,Sudeste,Municipal,375,243,243,64.8,64.8,747.83,753.31,2026-08-20 01:27:09,65.42,87.82,67.8,70.09,72.28,74.37,76.36,78.23,80.0,,,2023,RJ
3300100,3,2,780059841522150646,Rio de Janeiro,Sudeste,Municipal,1820,1042,1042,57.25,57.25,739.63,748.77,2026-08-20 01:27:09,57.0,84.85,60.82,64.51,68.03,71.36,74.47,77.36,80.0,,,2023,RJ
3305703,3,2,-905641079267380722,Rio de Janeiro,Sudeste,Municipal,145,98,98,67.59,67.59,750.22,754.94,2026-08-20 01:27:09,61.17,0.0,0.0,76.25,77.04,77.81,78.56,79.29,80.0,,,2023,RJ
3301801,3,2,5497101684084195972,Rio de Janeiro,Sudeste,Municipal,120,75,75,62.5,62.5,741.17,749.84,2026-08-20 01:27:09,63.0,93.02,65.8,68.49,71.06,73.5,75.81,77.98,80.0,,,2023,RJ
3302809,3,2,1563133728123450325,Rio de Janeiro,Sudeste,Municipal,169,97,97,57.4,57.4,744.36,749.73,2026-08-20 01:27:09,58.36,82.44,61.95,65.41,68.72,71.85,74.78,77.5,80.0,,,2023,RJ
1300029,3,2,-7518193185844815548,Amazonas,Norte,Municipal,160,58,58,36.25,36.25,721.43,732.66,2026-08-20 01:27:09,39.91,83.33,46.19,52.59,58.91,64.95,70.54,75.58,80.0,,,2023,AM
1300409,3,2,-6079837643740380706,Amazonas,Norte,Municipal,181,92,92,50.83,50.83,734.54,743.52,2026-08-20 01:27:09,48.61,75.73,53.75,58.82,63.7,68.32,72.6,76.5,80.0,,,2023,AM
1304104,2,2,246834821536788903,Amazonas,Norte,Estadual,89,47,47,52.81,52.81,738.18,745.01,2026-08-20 01:27:09,50.82,,,,,,,,,,,2023,AM
2403806,3,2,-4784678643323901283,Rio Grande do Norte,Nordeste,Municipal,32,14,14,43.75,43.75,744.92,736.38,2026-08-20 01:27:09,43.75,88.89,42.91,49.83,56.75,63.42,69.62,75.17,80.0,42.91,0.84,2024,RN
2407401,2,2,-5962149850161305305,Rio Grande do Norte,Nordeste,Estadual,15,9,9,60.0,60.0,764.33,769.3,2026-08-20 01:27:09,60.0,,,,,,,,,,,2024,RN
3203205,3,2,8991374305107169011,Espírito Santo,Sudeste,Municipal,2023,1313,1313,64.9,64.9,748.74,757.41,2026-08-20 01:27:09,64.16,86.05,66.76,69.25,71.64,73.92,76.07,78.1,80.0,,,2023,ES
3205200,3,2,-4522904193902940174,Espírito Santo,Sudeste,Municipal,4245,2893,2893,68.15,68.15,752.18,758.45,2026-08-20 01:27:09,68.08,86.35,70.0,71.85,73.63,75.34,76.97,78.52,80.0,,,2023,ES
3204708,3,2,4049767421818166210,Espírito Santo,Sudeste,Municipal,350,256,256,73.14,73.14,758.75,763.91,2026-08-20 01:27:09,72.46,91.15,73.64,74.78,75.89,76.97,78.02,79.03,80.0,,,2023,ES
3205150,3,2,-2643294235910113133,Espírito Santo,Sudeste,Municipal,76,56,56,73.68,73.68,759.33,761.02,2026-08-20 01:27:09,74.58,90.48,75.41,76.22,77.02,77.79,78.55,79.28,80.0,,,2023,ES
1301209,3,2,3776163750103133705,Amazonas,Norte,Municipal,524,216,216,41.22,41.22,728.33,735.3,2026-08-20 01:27:09,38.77,83.17,45.17,51.74,58.25,64.48,70.26,75.45,80.0,,,2023,AM
1303106,2,2,2899828661750156903,Amazonas,Norte,Estadual,96,51,51,53.13,53.13,733.31,744.49,2026-08-20 01:27:09,52.88,,,,,,,,,,,2023,AM
1303205,3,2,-4187762155845265445,Amazonas,Norte,Municipal,207,156,156,75.36,75.36,763.77,765.05,2026-08-20 01:27:09,75.88,82.47,76.5,77.11,77.71,78.3,78.88,79.45,80.0,,,2023,AM
1100254,2,2,8239562017489931224,Rondônia,Norte,Estadual,65,35,35,53.85,53.85,742.9,747.1,2026-08-20 01:27:09,53.2,,,,,,,,,,,2023,RO
1100403,3,2,-8202114641900042435,Rondônia,Norte,Municipal,133,86,86,64.66,64.66,763.44,765.09,2026-08-20 01:27:09,61.53,83.65,64.58,67.51,70.32,72.98,75.48,77.82,80.0,,,2023,RO
1101468,3,2,-6478965917891649551,Rondônia,Norte,Municipal,37,20,20,54.05,54.05,746.25,755.45,2026-08-20 01:27:09,54.77,92.5,58.95,63.01,66.9,70.56,73.98,77.13,80.0,,,2023,RO
5101803,3,2,-339101001179595771,Mato Grosso,Centro-Oeste,Municipal,703,426,426,60.6,60.6,753.33,756.27,2026-08-20 01:27:09,61.17,90.71,64.28,67.28,70.14,72.85,75.4,77.78,80.0,,,2023,MT
5103106,3,2,7488270068714684652,Mato Grosso,Centro-Oeste,Municipal,69,52,52,75.36,75.36,771.2,780.78,2026-08-20 01:27:09,78.71,85.19,78.9,79.08,79.27,79.45,79.64,79.82,80.0,,,2023,MT
1100072,3,2,3245421308848818313,Rondônia,Norte,Municipal,119,71,71,59.66,59.66,749.54,757.44,2026-08-20 01:27:09,58.2,92.25,61.82,65.31,68.64,71.79,74.74,77.48,80.0,,,2023,RO
1100098,2,2,1321296792656398301,Rondônia,Norte,Estadual,96,67,67,69.79,69.79,766.61,765.04,2026-08-20 01:27:09,69.18,,,,,,,,,,,2023,RO
1101757,3,2,-3058121501848638320,Rondônia,Norte,Municipal,110,44,44,40.0,40.0,727.6,726.28,2026-08-20 01:27:09,36.95,80.88,43.54,50.36,57.17,63.72,69.79,75.25,80.0,,,2023,RO
5103379,3,2,-511971358319688954,Mato Grosso,Centro-Oeste,Municipal,167,95,95,56.89,56.89,749.58,750.61,2026-08-20 01:27:09,58.35,86.53,61.94,65.41,68.71,71.84,74.77,77.49,80.0,,,2023,MT
5106273,3,2,-2676740051591706183,Mato Grosso,Centro-Oeste,Municipal,53,33,33,62.26,62.26,758.79,757.28,2026-08-20 01:27:09,62.97,98.15,65.77,68.47,71.04,73.49,75.8,77.97,80.0,,,2023,MT
5103502,3,2,-1678491426351464692,Mato Grosso,Centro-Oeste,Municipal,248,130,130,52.42,52.42,741.31,746.34,2026-08-20 01:27:09,52.11,88.26,56.72,61.22,65.53,69.6,73.39,76.86,80.0,,,2023,MT
5107248,3,2,-7516710514935644389,Mato Grosso,Centro-Oeste,Municipal,102,73,73,71.57,71.57,765.48,764.26,2026-08-20 01:27:09,71.5,92.73,72.84,74.14,75.39,76.61,77.78,78.91,80.0,,,2023,MT
1700301,3,2,9156267381484898097,Tocantins,Norte,Municipal,69,18,18,26.09,26.09,715.43,719.99,2026-08-20 01:27:09,25.2,93.24,32.42,40.59,49.31,58.08,66.36,73.75,80.0,,,2023,TO
1717008,3,2,-3467849924789158606,Tocantins,Norte,Municipal,50,24,24,48.0,48.0,738.39,740.21,2026-08-20 01:27:09,47.41,96.15,52.73,57.98,63.06,67.87,72.32,76.38,80.0,,,2023,TO
1720978,3,2,-3686463684745943152,Tocantins,Norte,Municipal,34,13,13,38.24,38.24,733.78,734.73,2026-08-20 01:27:09,43.88,,,,,,,,,,,2023,TO
2800670,3,2,-2254856340247805245,Sergipe,Nordeste,Municipal,145,33,33,22.76,22.76,701.1,703.11,2026-08-20 01:27:09,22.76,88.96,29.96,38.3,47.4,56.67,65.5,73.37,80.0,,,2023,SE
2802601,3,2,-6726599259156104471,Sergipe,Nordeste,Municipal,50,10,10,20.0,20.0,687.49,674.85,2026-08-20 01:27:09,20.0,87.72,27.09,35.57,45.07,54.93,64.43,72.91,80.0,,,2023,SE
2805505,2,2,-845153978209574813,Sergipe,Nordeste,Estadual,19,9,9,47.37,47.37,729.73,740.16,2026-08-20 01:27:09,47.37,,,,,,,,,,,2023,SE
2801702,3,2,-1090652252012719569,Sergipe,Nordeste,Municipal,194,48,48,24.74,24.74,703.25,698.07,2026-08-20 01:27:09,24.74,95.1,31.96,40.17,48.96,57.82,66.2,73.68,80.0,,,2023,SE
2802106,2,2,-5933035468890998089,Sergipe,Nordeste,Estadual,56,19,19,33.93,33.93,719.47,721.67,2026-08-20 01:27:09,33.93,,,,,,,,,,,2023,SE
2803005,3,2,-4377289605856910986,Sergipe,Nordeste,Municipal,503,297,297,59.05,59.05,749.84,757.43,2026-08-20 01:27:09,59.05,95.27,62.52,65.87,69.07,72.09,74.93,77.57,80.0,,,2023,SE
2800506,3,2,7059939281899597486,Sergipe,Nordeste,Municipal,203,55,55,27.09,27.09,713.57,709.08,2026-08-20 01:27:09,27.09,79.92,34.29,42.28,50.71,59.09,66.98,74.02,80.0,,,2023,SE
2803906,2,2,766087270115010744,Sergipe,Nordeste,Estadual,21,4,4,19.05,19.05,722.78,714.87,2026-08-20 01:27:09,19.05,,,,,,,,,,,2023,SE
2807105,3,2,5661238049205577109,Sergipe,Nordeste,Municipal,226,75,75,33.19,33.19,712.54,705.26,2026-08-20 01:27:09,33.19,92.24,40.09,47.41,54.84,62.07,68.79,74.81,80.0,,,2023,SE
2801009,2,2,5874626956868602036,Sergipe,Nordeste,Estadual,29,11,11,37.93,37.93,709.65,706.28,2026-08-20 01:27:09,37.93,,,,,,,,,,,2023,SE
2802403,3,2,-4191412585887700543,Sergipe,Nordeste,Municipal,103,20,20,19.42,19.42,705.91,704.55,2026-08-20 01:27:09,19.42,90.35,26.47,34.97,44.55,54.55,64.19,72.81,80.0,,,2023,SE
2807600,3,2,-7344146573169247604,Sergipe,Nordeste,Municipal,189,48,48,25.4,25.4,706.05,700.17,2026-08-20 01:27:09,25.4,90.87,32.62,40.77,49.46,58.19,66.43,73.78,80.0,,,2023,SE
5002605,2,2,8465876958161021224,Mato Grosso do Sul,Centro-Oeste,Estadual,12,4,4,33.33,33.33,737.73,724.32,2026-08-20 01:27:09,33.33,,,,,,,,,,,2024,MS
5007208,3,2,-7078847634726538565,Mato Grosso do Sul,Centro-Oeste,Municipal,569,300,300,52.72,52.72,736.6,745.93,2026-08-20 01:27:09,52.67,95.32,46.43,52.79,59.07,65.06,70.61,75.61,80.0,46.43,6.24,2024,MS
2801900,3,2,-8644950492001563758,Sergipe,Nordeste,Municipal,34,15,15,44.12,44.12,734.23,734.6,2026-08-20 01:27:09,44.12,91.89,49.89,55.66,61.28,66.62,71.56,76.03,80.0,,,2023,SE
2805604,2,2,-925825047230451278,Sergipe,Nordeste,Estadual,25,12,12,48.0,48.0,731.33,735.02,2026-08-20 01:27:09,48.0,,,,,,,,,,,2023,SE
2807303,3,2,-39630556055188761,Sergipe,Nordeste,Municipal,23,4,4,17.39,17.39,704.03,706.17,2026-08-20 01:27:09,17.39,92.0,24.28,32.81,42.65,53.1,63.3,72.43,80.0,,,2023,SE
5000856,2,2,-7539921118965117540,Mato Grosso do Sul,Centro-Oeste,Estadual,31,23,23,74.19,74.19,756.72,756.78,2026-08-20 01:27:09,74.18,,,,,,,,,,,2024,MS
5002605,3,2,8396310844483619008,Mato Grosso do Sul,Centro-Oeste,Municipal,170,103,103,60.59,60.59,746.0,754.31,2026-08-20 01:27:09,60.41,92.39,39.17,46.61,54.21,61.61,68.51,74.68,80.0,39.17,21.24,2024,MS
5000708,2,2,-769145678690798993,Mato Grosso do Sul,Centro-Oeste,Estadual,22,12,12,54.55,54.55,745.11,746.76,2026-08-20 01:27:09,54.55,,,,,,,,,,,2024,MS
5004809,3,2,3036938214632906784,Mato Grosso do Sul,Centro-Oeste,Municipal,93,39,39,41.94,41.94,734.6,735.97,2026-08-20 01:27:09,41.76,86.92,18.91,27.25,37.56,49.13,60.8,71.35,80.0,18.91,22.85,2024,MS
5004601,3,2,-3055591227065483436,Mato Grosso do Sul,Centro-Oeste,Municipal,364,267,267,73.35,73.35,771.42,780.97,2026-08-20 01:27:09,73.35,95.54,74.38,75.39,76.36,77.31,78.24,79.13,80.0,,,2023,MS
5006200,2,2,2617054407402946241,Mato Grosso do Sul,Centro-Oeste,Estadual,23,2,2,8.7,8.7,690.98,684.14,2026-08-20 01:27:09,8.7,,,,,,,,,,,2023,MS
5007695,2,2,-2189052891517746132,Mato Grosso do Sul,Centro-Oeste,Estadual,14,9,9,64.29,64.29,747.91,750.15,2026-08-20 01:27:09,64.29,,,,,,,,,,,2023,MS
1300201,3,2,7833811521398849719,Amazonas,Norte,Municipal,212,117,118,55.19,55.66,739.07,746.79,2026-08-20 01:27:09,54.2,74.13,58.48,62.63,66.6,70.36,73.85,77.07,80.0,,,2023,AM
1300607,2,2,-3937174238189633530,Amazonas,Norte,Estadual,118,82,82,69.49,69.49,752.75,758.0,2026-08-20 01:27:09,69.55,,,,,,,,,,,2023,AM
1303957,3,2,4973418802135348269,Amazonas,Norte,Municipal,118,58,58,49.15,49.15,738.1,741.64,2026-08-20 01:27:09,51.77,87.41,56.43,60.98,65.35,69.48,73.31,76.82,80.0,,,2023,AM
1703107,3,2,2549257905453487754,Tocantins,Norte,Municipal,58,35,35,60.34,60.34,743.6,757.02,2026-08-20 01:27:09,59.45,87.88,62.85,66.14,69.27,72.23,75.02,77.61,80.0,,,2023,TO
1703701,3,2,-9058470303636830195,Tocantins,Norte,Municipal,63,24,24,38.1,38.1,732.54,728.88,2026-08-20 01:27:09,38.1,82.89,44.57,51.24,57.85,64.2,70.09,75.38,80.0,,,2023,TO
1100379,3,2,4775675028501370870,Rondônia,Norte,Municipal,172,121,121,70.35,70.35,767.09,770.17,2026-08-20 01:27:09,69.52,90.53,71.19,72.81,74.37,75.87,77.31,78.69,80.0,,,2023,RO
1101450,3,2,7455139603809410807,Rondônia,Norte,Municipal,55,31,31,56.36,56.36,747.51,751.07,2026-08-20 01:27:09,61.04,82.09,64.17,67.19,70.07,72.8,75.37,77.77,80.0,,,2023,RO
1100205,3,2,5265176457893715491,Rondônia,Norte,Municipal,5417,3540,3540,65.35,65.35,761.96,765.79,2026-08-20 01:27:09,65.06,86.11,67.5,69.85,72.1,74.24,76.28,78.19,80.0,,,2023,RO
1100296,3,2,4667322595940717428,Rondônia,Norte,Municipal,92,70,70,76.09,76.09,761.68,767.38,2026-08-20 01:27:09,76.11,97.87,76.7,77.27,77.84,78.39,78.94,79.47,80.0,,,2023,RO
2705507,3,2,-403587557580145254,Alagoas,Nordeste,Municipal,389,212,212,54.5,54.5,745.28,745.4,2026-08-20 01:27:09,53.15,97.01,57.6,61.92,66.07,69.98,73.62,76.96,80.0,,,2023,AL
2707800,3,2,-1589939239902006136,Alagoas,Nordeste,Municipal,105,69,69,65.71,65.71,751.88,759.15,2026-08-20 01:27:09,64.36,98.13,66.92,69.39,71.75,73.99,76.12,78.12,80.0,,,2023,AL
2708105,3,2,6085414056286930934,Alagoas,Nordeste,Municipal,101,100,100,99.01,99.01,793.08,790.62,2026-08-20 01:27:09,98.87,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,AL
2709400,3,2,-2590758681541642339,Alagoas,Nordeste,Municipal,252,102,102,40.48,40.48,722.3,728.24,2026-08-20 01:27:09,40.03,90.32,46.3,52.68,58.98,65.0,70.57,75.59,80.0,,,2023,AL
2702009,3,2,3203239640496891527,Alagoas,Nordeste,Municipal,84,63,63,75.0,75.0,766.37,770.04,2026-08-20 01:27:09,74.97,96.55,75.74,76.49,77.22,77.94,78.64,79.33,80.0,,,2023,AL
2708709,3,2,6070090960092813225,Alagoas,Nordeste,Municipal,155,53,53,34.19,34.19,715.07,717.65,2026-08-20 01:27:09,34.51,97.48,41.31,48.46,55.68,62.66,69.15,74.96,80.0,,,2023,AL
2700201,3,2,-2091471864441165733,Alagoas,Nordeste,Municipal,140,74,74,52.86,52.86,740.94,744.23,2026-08-20 01:27:09,53.44,97.22,57.84,62.12,66.21,70.08,73.68,76.99,80.0,,,2023,AL
2701704,3,2,-969163296534059642,Alagoas,Nordeste,Municipal,183,75,75,40.98,40.98,722.54,730.26,2026-08-20 01:27:09,41.23,95.31,47.36,53.57,59.67,65.48,70.87,75.72,80.0,,,2023,AL
2701209,3,2,8276919293002700810,Alagoas,Nordeste,Municipal,152,47,47,30.92,30.92,713.56,712.63,2026-08-20 01:27:09,30.55,95.0,37.62,45.25,53.12,60.83,68.04,74.48,80.0,,,2023,AL
2701407,3,2,-3232981592914096859,Alagoas,Nordeste,Municipal,443,288,288,65.01,65.01,752.25,761.03,2026-08-20 01:27:09,65.49,96.1,67.86,70.13,72.32,74.4,76.37,78.24,80.0,,,2023,AL
2702553,3,2,-4260044653974441058,Alagoas,Nordeste,Municipal,122,41,41,33.61,33.61,719.4,710.96,2026-08-20 01:27:09,34.55,94.57,41.35,48.49,55.7,62.68,69.16,74.97,80.0,,,2023,AL
2704500,3,2,-4099086460089836595,Alagoas,Nordeste,Municipal,405,133,133,32.84,32.84,717.21,714.64,2026-08-20 01:27:09,32.4,92.05,39.36,46.77,54.34,61.7,68.57,74.71,80.0,,,2023,AL
2704401,3,2,622482535415618338,Alagoas,Nordeste,Municipal,229,94,94,41.05,41.05,727.76,731.77,2026-08-20 01:27:09,40.07,97.86,46.33,52.71,59.0,65.01,70.58,75.6,80.0,,,2023,AL
2708006,3,2,8101308657921242475,Alagoas,Nordeste,Municipal,495,174,174,35.15,35.15,718.09,722.58,2026-08-20 01:27:09,34.79,96.12,41.57,48.68,55.85,62.78,69.23,75.0,80.0,,,2023,AL
2700607,3,2,1392957649764153399,Alagoas,Nordeste,Municipal,104,33,33,31.73,31.73,713.1,709.17,2026-08-20 01:27:09,31.79,92.04,38.79,46.28,53.94,61.42,68.4,74.63,80.0,,,2023,AL
2706505,3,2,6247336178843969735,Alagoas,Nordeste,Municipal,196,83,83,42.35,42.35,729.78,734.16,2026-08-20 01:27:09,42.03,97.51,48.06,54.15,60.12,65.8,71.06,75.81,80.0,,,2023,AL
2803500,3,2,-3077804991429172777,Sergipe,Nordeste,Municipal,677,241,241,35.6,35.6,718.59,718.73,2026-08-20 01:27:09,35.6,88.04,42.31,49.32,56.35,63.14,69.44,75.09,80.0,,,2023,SE
2804458,3,2,8212472509679574105,Sergipe,Nordeste,Municipal,42,16,16,38.1,38.1,723.48,718.08,2026-08-20 01:27:09,38.1,89.36,44.57,51.24,57.85,64.2,70.09,75.38,80.0,,,2023,SE
2802700,3,2,-8055997305297595568,Sergipe,Nordeste,Municipal,89,24,24,26.97,26.97,707.2,702.83,2026-08-20 01:27:09,26.97,83.96,34.17,42.18,50.62,59.03,66.94,74.0,80.0,,,2023,SE
2804508,3,2,-4425311417445581416,Sergipe,Nordeste,Municipal,308,91,91,29.55,29.55,710.24,709.29,2026-08-20 01:27:09,29.55,85.56,36.66,44.41,52.44,60.34,67.74,74.35,80.0,,,2023,SE
2508901,3,2,-7459155564381530067,Paraíba,Nordeste,Municipal,459,215,215,46.84,46.84,739.25,737.22,2026-08-20 01:27:09,46.17,90.0,51.66,57.11,62.4,67.4,72.04,76.25,80.0,,,2023,PB
