cd_referencia,nu_ano,nu_rede,ds_rede,pc_taxa_alfabetizacao,pc_taxa_alfabetizacao_ano_anterior,vl_variacao_yoy,fl_evolucao_positiva,id_evolucao,ts_insercao,ds_nivel_geografico
2513406,2023,2,Estadual,73.29,,,,-6069141677767528787,2026-08-20 01:27:09,MUNICIPIO
2515609,2023,3,Municipal,17.39,,,,-5962952395948584138,2026-08-20 01:27:09,MUNICIPIO
2515609,2024,3,Municipal,48.92,17.39,31.53,true,-7426048961500614654,2026-08-20 01:27:09,MUNICIPIO
2600203,2023,3,Municipal,54.58,,,,-4970044008766025478,2026-08-20 01:27:09,MUNICIPIO
2600203,2024,3,Municipal,59.87,54.58,5.29,true,3651738562650064033,2026-08-20 01:27:09,MUNICIPIO
2601201,2023,3,Municipal,59.53,,,,-8790407452851266431,2026-08-20 01:27:09,MUNICIPIO
2601201,2024,3,Municipal,70.04,59.53,10.51,true,-47482843364540327,2026-08-20 01:27:09,MUNICIPIO
2604304,2023,5,Pública,46.94,,,,-7333939971548007469,2026-08-20 01:27:09,MUNICIPIO
2604304,2024,5,Pública,63.12,46.94,16.18,true,1196533262534507373,2026-08-20 01:27:09,MUNICIPIO
2605152,2023,5,Pública,64.93,,,,-5610415744512066582,2026-08-20 01:27:09,MUNICIPIO
2605152,2024,5,Pública,83.37,64.93,18.44,true,-1433151470276635617,2026-08-20 01:27:09,MUNICIPIO
2605400,2023,3,Municipal,85.66,,,,-4320927686346933615,2026-08-20 01:27:09,MUNICIPIO
2605400,2024,3,Municipal,83.27,85.66,-2.39,false,6015371843375843711,2026-08-20 01:27:09,MUNICIPIO
2608701,2023,5,Pública,70.94,,,,2876553469702171763,2026-08-20 01:27:09,MUNICIPIO
2608701,2024,5,Pública,86.35,70.94,15.41,true,3380268804189860122,2026-08-20 01:27:09,MUNICIPIO
2609006,2023,3,Municipal,72.61,,,,-2432034630777009688,2026-08-20 01:27:09,MUNICIPIO
2609006,2024,3,Municipal,81.95,72.61,9.34,true,-5927716492390489953,2026-08-20 01:27:09,MUNICIPIO
2609105,2023,3,Municipal,86.88,,,,80923837553037893,2026-08-20 01:27:09,MUNICIPIO
2609105,2024,3,Municipal,96.75,86.88,9.87,true,-3505227401778170363,2026-08-20 01:27:09,MUNICIPIO
2611903,2023,5,Pública,93.31,,,,4398372189674105720,2026-08-20 01:27:09,MUNICIPIO
2611903,2024,5,Pública,90.91,93.31,-2.4,false,-3487198185230030845,2026-08-20 01:27:09,MUNICIPIO
2612109,2023,5,Pública,93.42,,,,8791531921224352267,2026-08-20 01:27:09,MUNICIPIO
2612109,2024,5,Pública,92.16,93.42,-1.26,false,-3164822121190523213,2026-08-20 01:27:09,MUNICIPIO
2612208,2023,3,Municipal,75.94,,,,-3688481817560775854,2026-08-20 01:27:09,MUNICIPIO
2612208,2024,3,Municipal,75.13,75.94,-0.81,false,-6623721269622534561,2026-08-20 01:27:09,MUNICIPIO
2612208,2023,5,Pública,75.94,,,,8754577042692867394,2026-08-20 01:27:09,MUNICIPIO
2612208,2024,5,Pública,75.13,75.94,-0.81,false,-8661632158275152340,2026-08-20 01:27:09,MUNICIPIO
2613701,2023,3,Municipal,44.07,,,,4116284906177670397,2026-08-20 01:27:09,MUNICIPIO
2613701,2024,3,Municipal,53.32,44.07,9.25,true,5051691834847192915,2026-08-20 01:27:09,MUNICIPIO
2700706,2023,5,Pública,33.15,,,,-7301051720168382793,2026-08-20 01:27:09,MUNICIPIO
2700706,2024,5,Pública,45.96,33.15,12.81,true,7214864136939902590,2026-08-20 01:27:09,MUNICIPIO
2701407,2023,5,Pública,65.49,,,,7340445677680303539,2026-08-20 01:27:09,MUNICIPIO
2701407,2024,5,Pública,67.45,65.49,1.96,true,6709091027494275142,2026-08-20 01:27:09,MUNICIPIO
2704302,2023,3,Municipal,39.23,,,,6826761688009922449,2026-08-20 01:27:09,MUNICIPIO
2704302,2024,3,Municipal,40.95,39.23,1.72,true,7146588013083645621,2026-08-20 01:27:09,MUNICIPIO
2706406,2023,5,Pública,47.65,,,,8468166696768672119,2026-08-20 01:27:09,MUNICIPIO
2706406,2024,5,Pública,55.26,47.65,7.61,true,4010192966827581232,2026-08-20 01:27:09,MUNICIPIO
2708907,2023,5,Pública,42.93,,,,-1395450722640363132,2026-08-20 01:27:09,MUNICIPIO
2708907,2024,5,Pública,55.11,42.93,12.18,true,-351543489141921688,2026-08-20 01:27:09,MUNICIPIO
2800670,2023,3,Municipal,22.76,,,,-7619645283388422737,2026-08-20 01:27:09,MUNICIPIO
2800670,2024,3,Municipal,33.02,22.76,10.26,true,3392385725181793237,2026-08-20 01:27:09,MUNICIPIO
2802908,2023,3,Municipal,26.63,,,,8806960262775000791,2026-08-20 01:27:09,MUNICIPIO
2802908,2024,3,Municipal,41.79,26.63,15.16,true,6075365811578108736,2026-08-20 01:27:09,MUNICIPIO
2804607,2023,5,Pública,34.31,,,,-3771607678428609963,2026-08-20 01:27:09,MUNICIPIO
2804607,2024,5,Pública,28.34,34.31,-5.97,false,2320195798632715009,2026-08-20 01:27:09,MUNICIPIO
2805000,2023,5,Pública,47.62,,,,-2081690586696550603,2026-08-20 01:27:09,MUNICIPIO
2805000,2024,5,Pública,47.76,47.62,0.14,true,6037815571937314655,2026-08-20 01:27:09,MUNICIPIO
2805802,2023,3,Municipal,37.96,,,,183823307496115420,2026-08-20 01:27:09,MUNICIPIO
2805802,2024,3,Municipal,34.65,37.96,-3.31,false,-4154065037678646131,2026-08-20 01:27:09,MUNICIPIO
2900108,2023,5,Pública,34.57,,,,-8117016367623845904,2026-08-20 01:27:09,MUNICIPIO
2900108,2024,5,Pública,42.42,34.57,7.85,true,289584795493362980,2026-08-20 01:27:09,MUNICIPIO
2901957,2023,5,Pública,37.0,,,,-8008580989034693592,2026-08-20 01:27:09,MUNICIPIO
2901957,2024,5,Pública,43.24,37.0,6.24,true,-5945077605636730310,2026-08-20 01:27:09,MUNICIPIO
2902807,2023,5,Pública,47.58,,,,6034463631689271662,2026-08-20 01:27:09,MUNICIPIO
2902807,2024,5,Pública,47.17,47.58,-0.41,false,-6921277164017470682,2026-08-20 01:27:09,MUNICIPIO
2904506,2024,0,Total,60.98,,,,-7565795240161327800,2026-08-20 01:27:09,MUNICIPIO
2904605,2023,5,Pública,53.28,,,,-1082780822684919378,2026-08-20 01:27:09,MUNICIPIO
2904605,2024,5,Pública,42.15,53.28,-11.13,false,5013180063401858116,2026-08-20 01:27:09,MUNICIPIO
2905206,2023,3,Municipal,49.15,,,,2490776225353827235,2026-08-20 01:27:09,MUNICIPIO
2905206,2024,3,Municipal,39.02,49.15,-10.13,false,8104966117008333729,2026-08-20 01:27:09,MUNICIPIO
2906204,2023,3,Municipal,29.21,,,,323757810033643565,2026-08-20 01:27:09,MUNICIPIO
2906204,2024,3,Municipal,33.73,29.21,4.52,true,-1066623530274063875,2026-08-20 01:27:09,MUNICIPIO
2907301,2024,0,Total,30.54,,,,8106432913989268001,2026-08-20 01:27:09,MUNICIPIO
2907509,2024,0,Total,39.39,,,,-495608990865577910,2026-08-20 01:27:09,MUNICIPIO
2907558,2023,5,Pública,46.92,,,,5873058536937321463,2026-08-20 01:27:09,MUNICIPIO
2907558,2024,5,Pública,50.85,46.92,3.93,true,2404209891280933021,2026-08-20 01:27:09,MUNICIPIO
2908101,2024,0,Total,51.69,,,,-1811543122476390582,2026-08-20 01:27:09,MUNICIPIO
2908705,2023,3,Municipal,75.7,,,,-1562275612098528582,2026-08-20 01:27:09,MUNICIPIO
2909901,2023,3,Municipal,29.66,,,,-9212530358208505677,2026-08-20 01:27:09,MUNICIPIO
2909901,2024,3,Municipal,22.94,29.66,-6.72,false,-7907036969059799987,2026-08-20 01:27:09,MUNICIPIO
2909901,2023,5,Pública,29.66,,,,8141207471634481755,2026-08-20 01:27:09,MUNICIPIO
2909901,2024,5,Pública,22.94,29.66,-6.72,false,-1141098811829521972,2026-08-20 01:27:09,MUNICIPIO
2910602,2023,5,Pública,19.87,,,,1224036272989930969,2026-08-20 01:27:09,MUNICIPIO
2910602,2024,5,Pública,23.96,19.87,4.09,true,-1465132902663441047,2026-08-20 01:27:09,MUNICIPIO
2911204,2023,3,Municipal,33.26,,,,324719065104604592,2026-08-20 01:27:09,MUNICIPIO
2911204,2024,3,Municipal,47.2,33.26,13.94,true,-2655893964877340963,2026-08-20 01:27:09,MUNICIPIO
2914208,2023,3,Municipal,40.34,,,,5958719981982123173,2026-08-20 01:27:09,MUNICIPIO
2914208,2024,3,Municipal,65.38,40.34,25.04,true,3803070708861588626,2026-08-20 01:27:09,MUNICIPIO
2916104,2023,5,Pública,38.25,,,,-6653403079894578655,2026-08-20 01:27:09,MUNICIPIO
2916104,2024,5,Pública,28.57,38.25,-9.68,false,7904805762915145770,2026-08-20 01:27:09,MUNICIPIO
2916906,2023,3,Municipal,32.86,,,,-4148346143906964867,2026-08-20 01:27:09,MUNICIPIO
2916906,2024,3,Municipal,30.0,32.86,-2.86,false,-4398505175531069913,2026-08-20 01:27:09,MUNICIPIO
2917003,2023,5,Pública,27.79,,,,-5210985434093425827,2026-08-20 01:27:09,MUNICIPIO
2917003,2024,5,Pública,21.05,27.79,-6.74,false,8769133259396602939,2026-08-20 01:27:09,MUNICIPIO
2919959,2023,5,Pública,60.98,,,,-8856798623880881805,2026-08-20 01:27:09,MUNICIPIO
2919959,2024,5,Pública,47.37,60.98,-13.61,false,-1728114390738148649,2026-08-20 01:27:09,MUNICIPIO
2921054,2024,0,Total,42.52,,,,6253940849430477264,2026-08-20 01:27:09,MUNICIPIO
2921401,2023,3,Municipal,33.73,,,,8825225068735322046,2026-08-20 01:27:09,MUNICIPIO
2921401,2024,3,Municipal,29.41,33.73,-4.32,false,-4331217581835854846,2026-08-20 01:27:09,MUNICIPIO
2922052,2023,3,Municipal,22.47,,,,-6567429135766696853,2026-08-20 01:27:09,MUNICIPIO
2922052,2024,3,Municipal,28.83,22.47,6.36,true,-7412931063128430587,2026-08-20 01:27:09,MUNICIPIO
2922755,2024,0,Total,48.98,,,,5974839190267606875,2026-08-20 01:27:09,MUNICIPIO
2922755,2023,3,Municipal,50.34,,,,-5229614004481887754,2026-08-20 01:27:09,MUNICIPIO
2922755,2024,3,Municipal,48.98,50.34,-1.36,false,-6432419218792579787,2026-08-20 01:27:09,MUNICIPIO
2922904,2023,5,Pública,22.14,,,,3665711608625277020,2026-08-20 01:27:09,MUNICIPIO
2922904,2024,5,Pública,31.41,22.14,9.27,true,-1658651170724624557,2026-08-20 01:27:09,MUNICIPIO
2925105,2023,3,Municipal,44.01,,,,-8760162825337819508,2026-08-20 01:27:09,MUNICIPIO
2925105,2024,3,Municipal,42.93,44.01,-1.08,false,-1305754468509232192,2026-08-20 01:27:09,MUNICIPIO
2925253,2023,5,Pública,23.17,,,,5765966949411831678,2026-08-20 01:27:09,MUNICIPIO
2925253,2024,5,Pública,36.99,23.17,13.82,true,6082825831491193480,2026-08-20 01:27:09,MUNICIPIO
2925402,2024,0,Total,27.54,,,,-4548597117883546220,2026-08-20 01:27:09,MUNICIPIO
2925501,2023,5,Pública,36.16,,,,-4761037333468963813,2026-08-20 01:27:09,MUNICIPIO
2925501,2024,5,Pública,32.74,36.16,-3.42,false,-7142598929099561482,2026-08-20 01:27:09,MUNICIPIO
2926004,2023,5,Pública,25.1,,,,-5759444061572279651,2026-08-20 01:27:09,MUNICIPIO
2926004,2024,5,Pública,35.26,25.1,10.16,true,-3362462866836352116,2026-08-20 01:27:09,MUNICIPIO
2927309,2024,0,Total,45.77,,,,-7142053916169115795,2026-08-20 01:27:09,MUNICIPIO
2928109,2024,0,Total,26.29,,,,8875495861242175077,2026-08-20 01:27:09,MUNICIPIO
2929354,2023,3,Municipal,31.3,,,,-1233119775017734598,2026-08-20 01:27:09,MUNICIPIO
2929354,2024,3,Municipal,27.27,31.3,-4.03,false,-5633843205508586808,2026-08-20 01:27:09,MUNICIPIO
2929800,2024,0,Total,20.73,,,,-4796151564766895430,2026-08-20 01:27:09,MUNICIPIO
2929800,2023,3,Municipal,15.02,,,,3995773079007397933,2026-08-20 01:27:09,MUNICIPIO
2929800,2024,3,Municipal,20.73,15.02,5.71,true,6400255413612955637,2026-08-20 01:27:09,MUNICIPIO
2930204,2024,0,Total,24.24,,,,6492310245405182820,2026-08-20 01:27:09,MUNICIPIO
2930907,2023,3,Municipal,35.84,,,,-6343645028138183455,2026-08-20 01:27:09,MUNICIPIO
2930907,2024,3,Municipal,43.31,35.84,7.47,true,8294337128385490462,2026-08-20 01:27:09,MUNICIPIO
2931608,2024,0,Total,44.76,,,,-8852683433958486545,2026-08-20 01:27:09,MUNICIPIO
2933455,2023,5,Pública,54.03,,,,-1093084169341644340,2026-08-20 01:27:09,MUNICIPIO
2933455,2024,5,Pública,55.37,54.03,1.34,true,-5142733306352431482,2026-08-20 01:27:09,MUNICIPIO
3100401,2023,5,Pública,87.39,,,,8062336419082014532,2026-08-20 01:27:09,MUNICIPIO
3100401,2024,5,Pública,73.93,87.39,-13.46,false,-1669833216339374414,2026-08-20 01:27:09,MUNICIPIO
3101300,2023,3,Municipal,67.0,,,,-8585826907980329833,2026-08-20 01:27:09,MUNICIPIO
3101300,2024,3,Municipal,89.66,67.0,22.66,true,-7236967436489804704,2026-08-20 01:27:09,MUNICIPIO
3103603,2023,5,Pública,75.0,,,,4994975229541814471,2026-08-20 01:27:09,MUNICIPIO
3103603,2024,5,Pública,57.09,75.0,-17.91,false,-3922605850840727169,2026-08-20 01:27:09,MUNICIPIO
3104700,2023,3,Municipal,67.11,,,,-6375180564292993639,2026-08-20 01:27:09,MUNICIPIO
3104700,2024,3,Municipal,66.4,67.11,-0.71,false,-277392348633896786,2026-08-20 01:27:09,MUNICIPIO
3109808,2023,3,Municipal,80.57,,,,5817415270346659692,2026-08-20 01:27:09,MUNICIPIO
3109808,2024,3,Municipal,94.74,80.57,14.17,true,-614259606386919070,2026-08-20 01:27:09,MUNICIPIO
3114303,2023,5,Pública,70.91,,,,355312623328232277,2026-08-20 01:27:09,MUNICIPIO
3114303,2024,5,Pública,86.35,70.91,15.44,true,5697706508437730121,2026-08-20 01:27:09,MUNICIPIO
3114550,2023,5,Pública,52.21,,,,8575560955072549627,2026-08-20 01:27:09,MUNICIPIO
3114550,2024,5,Pública,64.51,52.21,12.3,true,-4870764895662559990,2026-08-20 01:27:09,MUNICIPIO
3119906,2023,3,Municipal,73.8,,,,1762251996859905242,2026-08-20 01:27:09,MUNICIPIO
3119906,2024,3,Municipal,100.0,73.8,26.2,true,-4973455609264220736,2026-08-20 01:27:09,MUNICIPIO
3120607,2023,3,Municipal,81.48,,,,1861769428923932232,2026-08-20 01:27:09,MUNICIPIO
3120607,2024,3,Municipal,90.23,81.48,8.75,true,1496816034190936559,2026-08-20 01:27:09,MUNICIPIO
3122454,2023,5,Pública,42.46,,,,2309723489352091111,2026-08-20 01:27:09,MUNICIPIO
3122454,2024,5,Pública,72.43,42.46,29.97,true,6361170381115547908,2026-08-20 01:27:09,MUNICIPIO
3122504,2023,5,Pública,74.74,,,,7970399576766002759,2026-08-20 01:27:09,MUNICIPIO
3122504,2024,5,Pública,73.35,74.74,-1.39,false,6579853047804667301,2026-08-20 01:27:09,MUNICIPIO
3126109,2023,2,Estadual,77.6,,,,1601011730918260146,2026-08-20 01:27:09,MUNICIPIO
3126109,2024,2,Estadual,75.45,77.6,-2.15,false,-5577086637587698474,2026-08-20 01:27:09,MUNICIPIO
3127107,2023,5,Pública,53.92,,,,-7396462862619347323,2026-08-20 01:27:09,MUNICIPIO
3127107,2024,5,Pública,73.59,53.92,19.67,true,-5779703580290010166,2026-08-20 01:27:09,MUNICIPIO
3127206,2023,2,Estadual,76.92,,,,7741837503418627859,2026-08-20 01:27:09,MUNICIPIO
3127206,2024,2,Estadual,66.67,76.92,-10.25,false,-6206896125693196304,2026-08-20 01:27:09,MUNICIPIO
3127206,2023,3,Municipal,51.4,,,,-6101802191156756427,2026-08-20 01:27:09,MUNICIPIO
3127206,2024,3,Municipal,69.2,51.4,17.8,true,8023575044036874608,2026-08-20 01:27:09,MUNICIPIO
3128105,2023,5,Pública,58.55,,,,-7253491635085183468,2026-08-20 01:27:09,MUNICIPIO
3128105,2024,5,Pública,80.4,58.55,21.85,true,-3457448428282812390,2026-08-20 01:27:09,MUNICIPIO
3129301,2023,5,Pública,37.09,,,,-8070067091304628389,2026-08-20 01:27:09,MUNICIPIO
3129301,2024,5,Pública,67.68,37.09,30.59,true,7348590496266500200,2026-08-20 01:27:09,MUNICIPIO
3131505,2023,5,Pública,52.86,,,,6800907821428512070,2026-08-20 01:27:09,MUNICIPIO
3131505,2024,5,Pública,63.82,52.86,10.96,true,-7254710022192081306,2026-08-20 01:27:09,MUNICIPIO
3135456,2023,2,Estadual,63.69,,,,-7358869240991963305,2026-08-20 01:27:09,MUNICIPIO
3135456,2024,2,Estadual,59.39,63.69,-4.3,false,7788158040972329587,2026-08-20 01:27:09,MUNICIPIO
3136504,2023,5,Pública,63.49,,,,4575821101241218762,2026-08-20 01:27:09,MUNICIPIO
3136504,2024,5,Pública,55.77,63.49,-7.72,false,8290217942929533697,2026-08-20 01:27:09,MUNICIPIO
3136702,2023,2,Estadual,58.62,,,,-9032469105410255502,2026-08-20 01:27:09,MUNICIPIO
3136702,2024,2,Estadual,66.56,58.62,7.94,true,-8420822955096699507,2026-08-20 01:27:09,MUNICIPIO
3137536,2023,5,Pública,81.75,,,,-1624106652566040312,2026-08-20 01:27:09,MUNICIPIO
3137536,2024,5,Pública,76.48,81.75,-5.27,false,5462194365592960796,2026-08-20 01:27:09,MUNICIPIO
3137601,2023,2,Estadual,86.96,,,,-878699986893501789,2026-08-20 01:27:09,MUNICIPIO
3137601,2024,2,Estadual,96.0,86.96,9.04,true,-7602621296730316881,2026-08-20 01:27:09,MUNICIPIO
3138906,2023,3,Municipal,62.01,,,,4806743387723439157,2026-08-20 01:27:09,MUNICIPIO
3138906,2024,3,Municipal,65.94,62.01,3.93,true,-520134997123939095,2026-08-20 01:27:09,MUNICIPIO
3140803,2023,5,Pública,58.84,,,,7982782229046336931,2026-08-20 01:27:09,MUNICIPIO
3140803,2024,5,Pública,78.82,58.84,19.98,true,-6108523549058782918,2026-08-20 01:27:09,MUNICIPIO
3141108,2023,5,Pública,47.4,,,,-149585881560173623,2026-08-20 01:27:09,MUNICIPIO
3141108,2024,5,Pública,62.97,47.4,15.57,true,-8323264463181140186,2026-08-20 01:27:09,MUNICIPIO
3143906,2023,5,Pública,59.1,,,,152490522110281849,2026-08-20 01:27:09,MUNICIPIO
3143906,2024,5,Pública,75.48,59.1,16.38,true,9221216437916766986,2026-08-20 01:27:09,MUNICIPIO
3144805,2023,3,Municipal,56.76,,,,-8736300694857687491,2026-08-20 01:27:09,MUNICIPIO
3144805,2024,3,Municipal,79.6,56.76,22.84,true,-6994420440274757627,2026-08-20 01:27:09,MUNICIPIO
3146255,2023,3,Municipal,47.09,,,,-5411080869663485562,2026-08-20 01:27:09,MUNICIPIO
3146255,2024,3,Municipal,64.75,47.09,17.66,true,8589116048778388984,2026-08-20 01:27:09,MUNICIPIO
3146602,2023,3,Municipal,80.0,,,,3533517109244106252,2026-08-20 01:27:09,MUNICIPIO
3146602,2024,3,Municipal,92.86,80.0,12.86,true,8487484219296562919,2026-08-20 01:27:09,MUNICIPIO
3148103,2023,2,Estadual,59.9,,,,-3120913228705355096,2026-08-20 01:27:09,MUNICIPIO
3148103,2024,2,Estadual,53.93,59.9,-5.97,false,2791153966651473643,2026-08-20 01:27:09,MUNICIPIO
3148608,2023,5,Pública,80.49,,,,8823419874754220687,2026-08-20 01:27:09,MUNICIPIO
3148608,2024,5,Pública,74.72,80.49,-5.77,false,2312891204301105243,2026-08-20 01:27:09,MUNICIPIO
3152105,2023,5,Pública,49.77,,,,4892509105896715039,2026-08-20 01:27:09,MUNICIPIO
3152105,2024,5,Pública,78.64,49.77,28.87,true,5097927009477397895,2026-08-20 01:27:09,MUNICIPIO
3152600,2023,3,Municipal,78.44,,,,3154401926913202841,2026-08-20 01:27:09,MUNICIPIO
3152600,2024,3,Municipal,79.55,78.44,1.11,true,5946015615204619798,2026-08-20 01:27:09,MUNICIPIO
3153103,2023,5,Pública,69.97,,,,2285365792669263879,2026-08-20 01:27:09,MUNICIPIO
3153103,2024,5,Pública,88.0,69.97,18.03,true,6951900621141293100,2026-08-20 01:27:09,MUNICIPIO
3157302,2023,3,Municipal,50.6,,,,3734653717638049892,2026-08-20 01:27:09,MUNICIPIO
3157302,2024,3,Municipal,90.92,50.6,40.32,true,-2968472729914958662,2026-08-20 01:27:09,MUNICIPIO
3159407,2023,3,Municipal,65.38,,,,1231661535845216407,2026-08-20 01:27:09,MUNICIPIO
3159407,2024,3,Municipal,88.22,65.38,22.84,true,-8328989958655126947,2026-08-20 01:27:09,MUNICIPIO
3159605,2023,5,Pública,58.99,,,,4153825208437478569,2026-08-20 01:27:09,MUNICIPIO
3159605,2024,5,Pública,77.94,58.99,18.95,true,-8423700934562673068,2026-08-20 01:27:09,MUNICIPIO
3162401,2023,3,Municipal,65.62,,,,-4365968808676153103,2026-08-20 01:27:09,MUNICIPIO
3162401,2024,3,Municipal,63.51,65.62,-2.11,false,-5232159157619898769,2026-08-20 01:27:09,MUNICIPIO
3162955,2023,5,Pública,62.41,,,,-8644424600724237904,2026-08-20 01:27:09,MUNICIPIO
3162955,2024,5,Pública,75.09,62.41,12.68,true,-4596218203824295445,2026-08-20 01:27:09,MUNICIPIO
3165404,2023,3,Municipal,52.93,,,,-5269067029348570160,2026-08-20 01:27:09,MUNICIPIO
3165404,2024,3,Municipal,75.07,52.93,22.14,true,7633085313189777054,2026-08-20 01:27:09,MUNICIPIO
3165503,2023,3,Municipal,45.8,,,,-4043716560413962026,2026-08-20 01:27:09,MUNICIPIO
3165503,2024,3,Municipal,85.12,45.8,39.32,true,8413058014163414649,2026-08-20 01:27:09,MUNICIPIO
3167509,2023,3,Municipal,8.82,,,,7908305570314595048,2026-08-20 01:27:09,MUNICIPIO
3167509,2024,3,Municipal,48.25,8.82,39.43,true,5755535126318925854,2026-08-20 01:27:09,MUNICIPIO
3168408,2023,2,Estadual,45.9,,,,-5938604032032675959,2026-08-20 01:27:09,MUNICIPIO
3168408,2024,2,Estadual,75.64,45.9,29.74,true,-7130035348840153250,2026-08-20 01:27:09,MUNICIPIO
3168804,2023,5,Pública,62.26,,,,9106754030615740863,2026-08-20 01:27:09,MUNICIPIO
3168804,2024,5,Pública,68.34,62.26,6.08,true,-388513828677171592,2026-08-20 01:27:09,MUNICIPIO
3170057,2023,2,Estadual,44.77,,,,-2401288598223390034,2026-08-20 01:27:09,MUNICIPIO
3170057,2024,2,Estadual,68.75,44.77,23.98,true,525344820666080336,2026-08-20 01:27:09,MUNICIPIO
3170057,2023,3,Municipal,68.47,,,,-3710981020487902490,2026-08-20 01:27:09,MUNICIPIO
3170057,2024,3,Municipal,70.42,68.47,1.95,true,4565667726944087008,2026-08-20 01:27:09,MUNICIPIO
3170438,2023,3,Municipal,72.25,,,,-308651172196960839,2026-08-20 01:27:09,MUNICIPIO
3170438,2024,3,Municipal,72.68,72.25,0.43,true,2296431214442324165,2026-08-20 01:27:09,MUNICIPIO
3171303,2023,3,Municipal,62.67,,,,107961043817884712,2026-08-20 01:27:09,MUNICIPIO
3171303,2024,3,Municipal,72.11,62.67,9.44,true,5841561603413383099,2026-08-20 01:27:09,MUNICIPIO
3201506,2023,5,Pública,74.65,,,,-626423056139912388,2026-08-20 01:27:09,MUNICIPIO
3201506,2024,5,Pública,78.24,74.65,3.59,true,1551567411169811816,2026-08-20 01:27:09,MUNICIPIO
3202207,2023,5,Pública,61.33,,,,-1224816540080853512,2026-08-20 01:27:09,MUNICIPIO
3202207,2024,5,Pública,62.28,61.33,0.95,true,5112313304375907940,2026-08-20 01:27:09,MUNICIPIO
3202603,2023,3,Municipal,76.34,,,,987628845537490495,2026-08-20 01:27:09,MUNICIPIO
3202603,2024,3,Municipal,75.87,76.34,-0.47,false,-4093708927230697195,2026-08-20 01:27:09,MUNICIPIO
3203163,2023,2,Estadual,78.57,,,,-6041772021619691231,2026-08-20 01:27:09,MUNICIPIO
3203163,2024,2,Estadual,100.0,78.57,21.43,true,2692740952602061614,2026-08-20 01:27:09,MUNICIPIO
3203809,2023,5,Pública,63.47,,,,-4653424018400446016,2026-08-20 01:27:09,MUNICIPIO
3203809,2024,5,Pública,75.56,63.47,12.09,true,6667436272748576005,2026-08-20 01:27:09,MUNICIPIO
3204559,2023,3,Municipal,85.82,,,,-4928998316265601530,2026-08-20 01:27:09,MUNICIPIO
3204559,2024,3,Municipal,79.8,85.82,-6.02,false,8813976084833914430,2026-08-20 01:27:09,MUNICIPIO
3300308,2023,5,Pública,45.28,,,,-3718634451333591726,2026-08-20 01:27:09,MUNICIPIO
3300308,2024,5,Pública,48.01,45.28,2.73,true,6266259109805242633,2026-08-20 01:27:09,MUNICIPIO
3301108,2023,3,Municipal,55.75,,,,4878455246678088851,2026-08-20 01:27:09,MUNICIPIO
3301108,2024,3,Municipal,52.0,55.75,-3.75,false,8001968581804576001,2026-08-20 01:27:09,MUNICIPIO
3302056,2023,3,Municipal,54.49,,,,-7412424313844536662,2026-08-20 01:27:09,MUNICIPIO
3302056,2024,3,Municipal,61.79,54.49,7.3,true,-3156637457855351812,2026-08-20 01:27:09,MUNICIPIO
3302452,2023,3,Municipal,63.62,,,,5907269979291375008,2026-08-20 01:27:09,MUNICIPIO
3302452,2024,3,Municipal,77.99,63.62,14.37,true,-1128160262192981847,2026-08-20 01:27:09,MUNICIPIO
3500808,2024,5,Pública,75.39,,,,3596492559971738836,2026-08-20 01:27:09,MUNICIPIO
3502309,2023,3,Municipal,38.57,,,,1334597395577518247,2026-08-20 01:27:09,MUNICIPIO
3502309,2024,3,Municipal,45.69,38.57,7.12,true,-121068304403548361,2026-08-20 01:27:09,MUNICIPIO
3503950,2023,2,Estadual,95.45,,,,-7081283490518032040,2026-08-20 01:27:09,MUNICIPIO
3503950,2024,2,Estadual,95.45,95.45,0.0,false,-8238077138236462753,2026-08-20 01:27:09,MUNICIPIO
3508900,2024,5,Pública,65.71,,,,-7591592109796178793,2026-08-20 01:27:09,MUNICIPIO
3509007,2023,3,Municipal,43.89,,,,-5910578870004691082,2026-08-20 01:27:09,MUNICIPIO
3509007,2024,3,Municipal,52.21,43.89,8.32,true,-7976684708240630714,2026-08-20 01:27:09,MUNICIPIO
3511508,2024,5,Pública,69.15,,,,-399974124349100205,2026-08-20 01:27:09,MUNICIPIO
